12.042040824890137	12.04217529296875	12.041592597961426	12.041215896606445	12.042031288146973	12.03923225402832	12.043169975280762	12.042216300964355	12.037944793701172	12.042181015014648	12.03979778289795	12.039921760559082	12.038500785827637	12.039112091064453	12.30450439453125	12.301636695861816	12.303507804870605	12.301621437072754	12.302506446838379	12.304007530212402	12.30421257019043	12.303777694702148	12.302008628845215	12.307406425476074	12.301827430725098	12.300877571105957	12.305929183959961	12.303001403808594	12.302536964416504	12.304647445678711	12.30561637878418	12.30444049835205	12.307859420776367	12.303178787231445	12.038329124450684	12.037863731384277	12.042461395263672	12.039398193359375	12.042231559753418	12.040365219116211
12.249929428100586	12.26233196258545	12.106012344360352	12.187763214111328	12.113982200622559	12.12087631225586	12.238992691040039	12.180444717407227	12.117277145385742	11.979850769042969	12.089792251586914	12.262099266052246	12.179910659790039	12.115994453430176	12.502595901489258	12.557462692260742	12.315875053405762	12.505295753479004	12.510697364807129	12.422971725463867	12.408332824707031	12.378275871276855	12.376838684082031	12.591957092285156	12.503091812133789	12.3642578125	12.425228118896484	12.370649337768555	12.448234558105469	12.48714828491211	12.440958976745605	12.329595565795898	12.526208877563477	12.493385314941406	12.275500297546387	12.342759132385254	12.170380592346191	12.091607093811035	12.06215763092041	12.206936836242676
12.915684700012207	13.017914772033691	17.86674690246582	14.86242961883545	14.212023735046387	14.6896333694458	13.735764503479004	12.754944801330566	13.897449493408203	12.201943397521973	13.880409240722656	15.422566413879395	15.145370483398438	16.85321617126465	16.050006866455078	13.871508598327637	13.552044868469238	15.658286094665527	14.302163124084473	14.09487247467041	16.158262252807617	14.353347778320313	13.7011137008667	12.524438858032227	12.733938217163086	13.373370170593262	14.123749732971191	12.659934043884277	12.493029594421387	14.105864524841309	15.258084297180176	15.14791488647461	11.89198112487793	13.319863319396973	16.062511444091797	13.785470962524414	14.631726264953613	16.62734031677246	15.367230415344238	15.007614135742188
14.215880393981934	13.113381385803223	18.88471794128418	16.76286506652832	14.069528579711914	16.789243698120117	13.981249809265137	13.623525619506836	15.8306884765625	13.326560974121094	14.415249824523926	15.453957557678223	18.09476661682129	17.06879234313965	14.895293235778809	13.626999855041504	14.806829452514648	14.275811195373535	15.753133773803711	15.244857788085938	17.15243148803711	14.620245933532715	12.886127471923828	12.670583724975586	13.226178169250488	13.44938850402832	14.178516387939453	13.938203811645508	13.580312728881836	16.157114028930664	17.21307373046875	17.22123146057129	13.005996704101563	13.054367065429688	17.062238693237305	13.800492286682129	15.530097961425781	16.85034942626953	13.703213691711426	14.273172378540039
15.860101699829102	12.610163688659668	17.826120376586914	17.84721565246582	13.8781156539917	17.35776138305664	14.742610931396484	14.180752754211426	15.604623794555664	14.00675106048584	15.19007682800293	15.999563217163086	17.799428939819336	15.505165100097656	17.076255798339844	12.908183097839355	13.234578132629395	14.278081893920898	16.821392059326172	14.483028411865234	16.477008819580078	15.435882568359375	13.52596664428711	11.642959594726563	13.076138496398926	13.19935131072998	13.867258071899414	14.04841136932373	14.264322280883789	15.561348915100098	18.09735870361328	16.932119369506836	12.340500831604004	14.495080947875977	17.471391677856445	13.628790855407715	16.41189193725586	16.51519203186035	14.407722473144531	15.424589157104492
15.76939582824707	13.940464973449707	16.64234733581543	18.12555503845215	13.63405704498291	15.916177749633789	15.602740287780762	14.099597930908203	15.07247543334961	14.417938232421875	17.049518585205078	13.920180320739746	17.02886962890625	16.672788619995117	15.99551010131836	12.704697608947754	13.016914367675781	14.485692977905273	17.773197174072266	14.418978691101074	15.952136039733887	15.222667694091797	13.812564849853516	10.963216781616211	13.54411506652832	14.062887191772461	13.491497039794922	14.0335693359375	13.841662406921387	15.792951583862305	17.07636833190918	16.627735137939453	12.367340087890625	13.461503982543945	17.027942657470703	12.639688491821289	17.283584594726563	19.418296813964844	15.973616600036621	15.124516487121582
15.713455200195313	12.5687837600708	15.578312873840332	17.927547454833984	12.911932945251465	15.980796813964844	14.417366981506348	15.237221717834473	15.095852851867676	13.373669624328613	17.453594207763672	14.406193733215332	17.27048683166504	19.128995895385742	16.94839096069336	13.074384689331055	13.225295066833496	13.99223518371582	17.559844970703125	13.867619514465332	15.595705032348633	14.866943359375	13.21663761138916	12.141204833984375	12.783529281616211	13.77126693725586	13.422184944152832	14.689882278442383	14.481030464172363	15.7167329788208	17.004165649414063	16.812768936157227	11.61815357208252	13.831586837768555	17.438785552978516	13.027544021606445	17.538761138916016	20.90643882751465	19.258312225341797	15.302340507507324
16.188873291015625	12.770200729370117	16.644542694091797	17.906618118286133	13.370824813842773	16.806488037109375	14.935410499572754	15.752853393554688	16.251312255859375	14.305514335632324	16.130037307739258	14.490767478942871	15.97552490234375	19.37551498413086	17.104595184326172	13.233240127563477	13.363225936889648	14.465073585510254	16.495214462280273	14.107135772705078	17.1121883392334	15.765417098999023	12.794371604919434	11.70000171661377	12.801321029663086	14.290797233581543	14.276779174804688	14.627118110656738	14.065783500671387	15.452658653259277	20.589889526367188	16.617849349975586	11.715095520019531	12.942070007324219	18.152681350708008	13.116621017456055	18.83031463623047	23.673192977905273	17.539609909057617	15.326210975646973
15.301435470581055	12.128515243530273	15.68142032623291	16.51719093322754	13.231219291687012	15.950605392456055	14.858497619628906	14.569951057434082	15.82375717163086	15.230203628540039	14.296494483947754	13.378434181213379	14.258109092712402	18.037748336791992	17.550907135009766	13.274970054626465	13.488859176635742	14.35698127746582	18.349390029907227	13.947744369506836	16.09965705871582	15.278748512268066	12.490577697753906	12.082067489624023	14.594512939453125	13.821569442749023	15.779464721679688	16.551101684570313	14.431361198425293	15.460967063903809	19.48225975036621	15.802268028259277	11.514674186706543	13.518091201782227	16.111146926879883	13.07209587097168	17.644411087036133	22.62113380432129	19.60870361328125	17.092031478881836
16.07442283630371	12.349092483520508	16.83656883239746	17.069074630737305	14.746156692504883	15.25345230102539	16.132986068725586	14.742887496948242	16.288888931274414	15.255233764648438	15.679314613342285	14.910669326782227	14.668074607849121	15.901338577270508	17.429996490478516	13.208272933959961	13.714942932128906	14.233872413635254	17.972366333007813	14.419453620910645	15.862632751464844	14.550894737243652	12.644497871398926	12.222001075744629	15.244755744934082	12.93755054473877	15.2588529586792	17.5476016998291	14.896136283874512	15.42817497253418	18.90559959411621	14.8132905960083	11.59981632232666	14.010842323303223	15.608000755310059	14.217029571533203	15.473562240600586	20.73725128173828	18.4984073638916	16.33693504333496
