trash,frame,trash,rgyr
frame,0,:,15.82654857635498
frame,1,:,15.168471336364746
frame,2,:,15.278279304504395
frame,3,:,14.889275550842285
frame,4,:,16.544540405273438
frame,5,:,15.513692855834961
frame,6,:,16.36487579345703
frame,7,:,14.586216926574707
frame,8,:,14.16716480255127
frame,9,:,16.017967224121094
frame,10,:,15.41808032989502
frame,11,:,16.727338790893555
frame,12,:,16.79212188720703
frame,13,:,16.322647094726563
frame,14,:,14.66357707977295
frame,15,:,14.333412170410156
frame,16,:,14.122733116149902
frame,17,:,14.12531852722168
frame,18,:,13.740092277526855
frame,19,:,13.842477798461914
frame,20,:,14.39480209350586
frame,21,:,14.209929466247559
frame,22,:,13.929823875427246
frame,23,:,14.015999794006348
frame,24,:,14.001151084899902
frame,25,:,14.11862850189209
frame,26,:,14.078422546386719
frame,27,:,14.719263076782227
frame,28,:,14.462417602539063
frame,29,:,13.431671142578125
frame,30,:,12.438764572143555
frame,31,:,12.863531112670898
frame,32,:,13.02333927154541
frame,33,:,12.592008590698242
frame,34,:,12.709486961364746
frame,35,:,13.06747817993164
frame,36,:,12.734489440917969
frame,37,:,12.594383239746094
frame,38,:,12.671673774719238
frame,39,:,13.172040939331055
frame,40,:,13.696093559265137
frame,41,:,12.992660522460938
frame,42,:,12.956206321716309
frame,43,:,12.668789863586426
frame,44,:,13.016231536865234
frame,45,:,12.917418479919434
frame,46,:,12.992027282714844
frame,47,:,12.901495933532715
frame,48,:,13.339900016784668
frame,49,:,14.1455078125
frame,0,:,13.194164276123047
frame,1,:,14.120203018188477
frame,2,:,14.28080940246582
frame,3,:,13.425524711608887
frame,4,:,13.839071273803711
frame,5,:,13.167198181152344
frame,6,:,14.083858489990234
frame,7,:,14.121488571166992
frame,8,:,14.204629898071289
frame,9,:,14.112682342529297
frame,10,:,14.364691734313965
frame,11,:,13.808019638061523
frame,12,:,14.008763313293457
frame,13,:,13.292437553405762
frame,14,:,14.068042755126953
frame,15,:,14.18337345123291
frame,16,:,14.09161376953125
frame,17,:,13.568451881408691
frame,18,:,13.515484809875488
frame,19,:,13.849712371826172
frame,20,:,14.205622673034668
frame,21,:,14.088215827941895
frame,22,:,14.055564880371094
frame,23,:,13.957575798034668
frame,24,:,13.433363914489746
frame,25,:,14.190238952636719
frame,26,:,13.930107116699219
frame,27,:,14.163171768188477
frame,28,:,15.154256820678711
frame,29,:,14.050873756408691
frame,30,:,14.24461555480957
frame,31,:,14.182168960571289
frame,32,:,13.914305686950684
frame,33,:,14.22205638885498
frame,34,:,14.14188289642334
frame,35,:,14.088120460510254
frame,36,:,13.752986907958984
frame,37,:,12.891388893127441
frame,38,:,12.871885299682617
frame,39,:,13.00058650970459
frame,40,:,13.316628456115723
frame,41,:,12.968609809875488
frame,42,:,13.067127227783203
frame,43,:,13.139742851257324
frame,44,:,13.498769760131836
frame,45,:,13.94174861907959
frame,46,:,13.638371467590332
frame,47,:,13.376167297363281
frame,48,:,13.079442977905273
frame,49,:,13.259413719177246
frame,50,:,13.587188720703125
frame,51,:,13.254316329956055
frame,52,:,12.996612548828125
frame,53,:,13.131954193115234
frame,54,:,13.413854598999023
frame,55,:,13.373690605163574
frame,56,:,12.880051612854004
frame,57,:,12.81712532043457
frame,58,:,12.886648178100586
frame,59,:,13.207622528076172
frame,60,:,12.797140121459961
frame,61,:,12.872590065002441
frame,62,:,13.178391456604004
frame,63,:,12.902741432189941
frame,64,:,12.7289457321167
frame,65,:,12.481328964233398
frame,66,:,12.967577934265137
frame,67,:,13.227338790893555
frame,68,:,13.237083435058594
frame,69,:,13.486682891845703
frame,70,:,12.994524002075195
frame,71,:,13.910085678100586
frame,72,:,13.198596954345703
frame,73,:,13.294715881347656
frame,74,:,13.305200576782227
frame,75,:,12.715251922607422
frame,76,:,12.711209297180176
frame,77,:,12.945140838623047
frame,78,:,12.952614784240723
frame,79,:,12.775208473205566
frame,80,:,12.361961364746094
frame,81,:,12.768383026123047
frame,82,:,13.655155181884766
frame,83,:,13.5910062789917
frame,84,:,13.719030380249023
frame,85,:,12.939396858215332
frame,86,:,13.036615371704102
frame,87,:,12.66388988494873
frame,88,:,12.767820358276367
frame,89,:,13.151785850524902
frame,90,:,13.821364402770996
frame,91,:,13.670394897460938
frame,92,:,13.0463285446167
frame,93,:,14.248644828796387
frame,94,:,13.583935737609863
frame,95,:,13.440332412719727
frame,96,:,12.939751625061035
frame,97,:,12.66116714477539
frame,98,:,12.116066932678223
frame,99,:,12.067130088806152
frame,100,:,12.184568405151367
frame,101,:,12.241264343261719
frame,102,:,12.468406677246094
frame,103,:,12.099006652832031
frame,104,:,11.67368221282959
frame,105,:,11.667590141296387
frame,106,:,12.2955904006958
frame,107,:,12.23381519317627
frame,108,:,12.12730884552002
frame,109,:,11.720736503601074
frame,110,:,12.062950134277344
frame,111,:,11.497557640075684
frame,112,:,11.935572624206543
frame,113,:,11.69159984588623
frame,114,:,11.905644416809082
frame,115,:,12.10140323638916
frame,116,:,12.869011878967285
frame,117,:,13.865033149719238
frame,118,:,12.618693351745605
frame,119,:,12.931319236755371
frame,120,:,12.133176803588867
frame,121,:,12.331648826599121
frame,122,:,12.791007995605469
frame,123,:,13.281010627746582
frame,124,:,12.917838096618652
frame,125,:,12.273247718811035
frame,126,:,12.335044860839844
frame,127,:,11.435941696166992
frame,128,:,11.783770561218262
frame,129,:,11.544255256652832
frame,130,:,11.998847007751465
frame,131,:,11.90601634979248
frame,132,:,11.675253868103027
frame,133,:,11.930876731872559
frame,134,:,11.949111938476563
frame,135,:,12.176941871643066
frame,136,:,12.062756538391113
frame,137,:,12.897095680236816
frame,138,:,12.72855281829834
frame,139,:,12.51153564453125
frame,140,:,12.266862869262695
frame,141,:,12.436310768127441
frame,142,:,12.253561973571777
frame,143,:,12.7485933303833
frame,144,:,12.62551212310791
frame,145,:,12.080039024353027
frame,146,:,12.083144187927246
frame,147,:,11.948991775512695
frame,148,:,12.11174201965332
frame,149,:,12.601964950561523
frame,150,:,12.190864562988281
frame,151,:,12.073978424072266
frame,152,:,12.334754943847656
frame,153,:,11.973445892333984
frame,154,:,12.438685417175293
frame,155,:,12.342718124389648
frame,156,:,12.407561302185059
frame,157,:,12.487038612365723
frame,158,:,12.455770492553711
frame,159,:,12.630070686340332
frame,160,:,12.481242179870605
frame,161,:,11.67625617980957
frame,162,:,11.763901710510254
frame,163,:,11.753339767456055
frame,164,:,11.948810577392578
frame,165,:,12.373739242553711
frame,166,:,12.2374906539917
frame,167,:,11.74781322479248
frame,168,:,11.988065719604492
frame,169,:,12.11819076538086
frame,170,:,11.960437774658203
frame,171,:,11.841026306152344
frame,172,:,12.116455078125
frame,173,:,11.822772979736328
frame,174,:,11.896119117736816
frame,175,:,11.811695098876953
frame,176,:,12.153271675109863
frame,177,:,12.002243041992188
frame,178,:,11.84445571899414
frame,179,:,12.056132316589355
frame,180,:,12.102896690368652
frame,181,:,11.91580867767334
frame,182,:,12.198481559753418
frame,183,:,11.860814094543457
frame,184,:,12.321555137634277
frame,185,:,11.836766242980957
frame,186,:,12.222105979919434
frame,187,:,12.350319862365723
frame,188,:,11.858990669250488
frame,189,:,12.26043701171875
frame,190,:,12.191975593566895
frame,191,:,12.223735809326172
frame,192,:,11.835638999938965
frame,193,:,11.642274856567383
frame,194,:,12.390571594238281
frame,195,:,11.636488914489746
frame,196,:,12.799720764160156
frame,197,:,12.142677307128906
frame,198,:,12.182841300964355
frame,199,:,11.99289321899414
frame,200,:,11.842422485351563
frame,201,:,11.810025215148926
frame,202,:,11.833996772766113
frame,203,:,12.018651008605957
frame,204,:,11.522565841674805
frame,205,:,11.871421813964844
frame,206,:,12.027029991149902
frame,207,:,12.092327117919922
frame,208,:,12.346813201904297
frame,209,:,12.4598388671875
frame,210,:,12.15198040008545
frame,211,:,12.382856369018555
frame,212,:,11.74318790435791
frame,213,:,12.456868171691895
frame,214,:,12.223348617553711
frame,215,:,12.017361640930176
frame,216,:,12.14993953704834
frame,217,:,11.943547248840332
frame,218,:,12.12569808959961
frame,219,:,12.18123722076416
frame,220,:,12.190839767456055
frame,221,:,12.175524711608887
frame,222,:,12.270453453063965
frame,223,:,11.895755767822266
frame,224,:,11.737256050109863
frame,225,:,11.854260444641113
frame,226,:,12.107741355895996
frame,227,:,12.048480033874512
frame,228,:,11.974740982055664
frame,229,:,12.183148384094238
frame,230,:,12.223177909851074
frame,231,:,12.148430824279785
frame,232,:,12.191751480102539
frame,233,:,12.045735359191895
frame,234,:,12.699034690856934
frame,235,:,13.069636344909668
frame,236,:,12.604524612426758
frame,237,:,12.582027435302734
frame,238,:,12.582021713256836
frame,239,:,12.21792221069336
frame,240,:,12.615596771240234
frame,241,:,12.54903793334961
frame,242,:,12.590035438537598
frame,243,:,12.901491165161133
frame,244,:,12.40109634399414
frame,245,:,12.409098625183105
frame,246,:,12.693922996520996
frame,247,:,12.80632495880127
frame,248,:,12.063231468200684
frame,249,:,12.714778900146484
frame,250,:,12.74755573272705
frame,251,:,12.77820873260498
frame,252,:,12.346399307250977
frame,253,:,12.543411254882813
frame,254,:,13.24687385559082
frame,255,:,13.35881519317627
frame,256,:,12.865678787231445
frame,257,:,13.733699798583984
frame,258,:,13.229582786560059
frame,259,:,13.286231994628906
frame,260,:,13.370142936706543
frame,261,:,13.569466590881348
frame,262,:,12.803833961486816
frame,263,:,13.333252906799316
frame,264,:,13.43702220916748
frame,265,:,13.138532638549805
frame,266,:,13.566095352172852
frame,267,:,13.722015380859375
frame,268,:,13.746172904968262
frame,269,:,13.66580581665039
frame,270,:,13.65507698059082
frame,271,:,13.20781135559082
frame,272,:,13.823474884033203
frame,273,:,13.45842456817627
frame,274,:,13.365005493164063
frame,275,:,13.436004638671875
frame,276,:,12.860369682312012
frame,277,:,12.910086631774902
frame,278,:,13.256794929504395
frame,279,:,13.288289070129395
frame,280,:,12.857986450195313
frame,281,:,12.735276222229004
frame,282,:,12.616000175476074
frame,283,:,12.606464385986328
frame,284,:,12.96053409576416
frame,285,:,12.51290512084961
frame,286,:,12.35378646850586
frame,287,:,12.459660530090332
frame,288,:,12.385090827941895
frame,289,:,12.717732429504395
frame,290,:,13.146483421325684
frame,291,:,12.538412094116211
frame,292,:,12.728050231933594
frame,293,:,12.225550651550293
frame,294,:,12.016940116882324
frame,295,:,12.914527893066406
frame,296,:,12.936182975769043
frame,297,:,12.885211944580078
frame,298,:,12.967909812927246
frame,299,:,12.375825881958008
frame,300,:,12.501982688903809
frame,301,:,12.465144157409668
frame,302,:,12.373368263244629
frame,303,:,12.476883888244629
frame,304,:,12.608627319335938
frame,305,:,12.301530838012695
frame,306,:,13.239766120910645
frame,307,:,13.650858879089355
frame,308,:,12.809080123901367
frame,309,:,12.253762245178223
frame,310,:,12.752659797668457
frame,311,:,12.9624662399292
frame,312,:,12.973004341125488
frame,313,:,12.900872230529785
frame,314,:,13.044941902160645
frame,315,:,12.446867942810059
frame,316,:,12.3870849609375
frame,317,:,12.295565605163574
frame,318,:,12.373687744140625
frame,319,:,12.55325698852539
frame,320,:,12.426514625549316
frame,321,:,12.480269432067871
frame,322,:,12.386791229248047
frame,323,:,12.426715850830078
frame,324,:,12.774211883544922
frame,325,:,12.426145553588867
frame,326,:,12.406538009643555
frame,327,:,12.510943412780762
frame,328,:,13.038680076599121
frame,329,:,13.00298023223877
frame,330,:,13.217582702636719
frame,331,:,12.40340518951416
frame,332,:,11.957253456115723
frame,333,:,12.12273120880127
frame,334,:,11.958687782287598
frame,335,:,11.805368423461914
frame,336,:,12.675673484802246
frame,337,:,12.4153413772583
frame,338,:,12.842314720153809
frame,339,:,12.262330055236816
frame,340,:,12.986825942993164
frame,341,:,12.452311515808105
frame,342,:,13.322640419006348
frame,343,:,12.099418640136719
frame,344,:,13.240983009338379
frame,345,:,12.932036399841309
frame,346,:,13.14340591430664
frame,347,:,13.126960754394531
frame,348,:,13.146836280822754
frame,349,:,13.033819198608398
frame,350,:,13.139094352722168
frame,351,:,13.112037658691406
frame,352,:,13.522961616516113
frame,353,:,13.441874504089355
frame,354,:,12.83508014678955
frame,355,:,12.719593048095703
frame,356,:,12.142644882202148
frame,357,:,12.087846755981445
frame,358,:,13.09864330291748
frame,359,:,13.155783653259277
frame,360,:,13.422017097473145
frame,361,:,13.000397682189941
frame,362,:,13.218664169311523
frame,363,:,12.518420219421387
frame,364,:,12.805849075317383
frame,365,:,12.686359405517578
frame,366,:,12.310074806213379
frame,367,:,12.128199577331543
frame,368,:,12.226892471313477
frame,369,:,12.58895206451416
frame,370,:,12.370830535888672
frame,371,:,11.945914268493652
frame,372,:,12.326443672180176
frame,373,:,11.91218090057373
frame,374,:,12.794400215148926
frame,375,:,12.266814231872559
frame,376,:,12.194421768188477
frame,377,:,12.74949836730957
frame,378,:,12.520919799804688
frame,379,:,11.731464385986328
frame,380,:,11.773635864257813
frame,381,:,11.486063003540039
frame,382,:,11.633933067321777
frame,383,:,11.885133743286133
frame,384,:,11.873641967773438
frame,385,:,11.781628608703613
frame,386,:,12.00796890258789
frame,387,:,12.123409271240234
frame,388,:,12.089105606079102
frame,389,:,12.682092666625977
frame,390,:,12.140007019042969
frame,391,:,11.592547416687012
frame,392,:,11.722600936889648
frame,393,:,12.096943855285645
frame,394,:,12.039692878723145
frame,395,:,12.108293533325195
frame,396,:,12.02942180633545
frame,397,:,11.907670021057129
frame,398,:,12.078335762023926
frame,399,:,11.848108291625977
frame,400,:,12.086324691772461
frame,401,:,12.07403564453125
frame,402,:,12.22663688659668
frame,403,:,12.125646591186523
frame,404,:,11.99618911743164
frame,405,:,12.75450611114502
frame,406,:,12.53936767578125
frame,407,:,12.563308715820313
frame,408,:,12.57765007019043
frame,409,:,12.17583179473877
frame,410,:,12.388360023498535
frame,411,:,11.980350494384766
frame,412,:,12.223376274108887
frame,413,:,12.0706205368042
frame,414,:,12.108512878417969
frame,415,:,11.779156684875488
frame,416,:,12.079716682434082
frame,417,:,12.300577163696289
frame,418,:,12.816136360168457
frame,419,:,12.613853454589844
frame,420,:,12.57159423828125
frame,421,:,12.427291870117188
frame,422,:,12.811380386352539
frame,423,:,12.332059860229492
frame,424,:,12.050994873046875
frame,425,:,12.38367748260498
frame,426,:,12.377594947814941
frame,427,:,12.438825607299805
frame,428,:,11.879962921142578
frame,429,:,11.590700149536133
frame,430,:,11.741975784301758
frame,431,:,11.846719741821289
frame,432,:,11.981952667236328
frame,433,:,11.533849716186523
frame,434,:,11.904566764831543
frame,435,:,12.23592758178711
frame,436,:,12.559492111206055
frame,437,:,12.154247283935547
frame,438,:,12.046740531921387
frame,439,:,11.905129432678223
frame,440,:,11.937067031860352
frame,441,:,11.901985168457031
frame,442,:,12.021188735961914
frame,443,:,12.391103744506836
frame,444,:,12.013619422912598
frame,445,:,11.880242347717285
frame,446,:,12.00568675994873
frame,447,:,11.710616111755371
frame,448,:,11.97461986541748
frame,449,:,12.00825309753418
frame,450,:,12.111448287963867
frame,451,:,12.22945785522461
frame,452,:,12.185858726501465
frame,453,:,12.302531242370605
frame,454,:,11.949532508850098
frame,455,:,11.996615409851074
frame,456,:,11.789266586303711
frame,457,:,12.156888008117676
frame,458,:,12.53723430633545
frame,459,:,12.429339408874512
frame,460,:,12.299023628234863
frame,461,:,12.340154647827148
frame,462,:,12.364904403686523
frame,463,:,12.159318923950195
frame,464,:,12.909964561462402
frame,465,:,12.200597763061523
frame,466,:,12.127997398376465
frame,467,:,12.055529594421387
frame,468,:,11.817086219787598
frame,469,:,12.145781517028809
frame,470,:,12.314529418945313
frame,471,:,11.929000854492188
frame,472,:,12.047313690185547
frame,473,:,12.21969985961914
frame,474,:,12.052164077758789
frame,475,:,12.369112968444824
frame,476,:,12.031037330627441
frame,477,:,11.924960136413574
frame,478,:,11.998406410217285
frame,479,:,12.336315155029297
frame,480,:,12.187999725341797
frame,481,:,12.229714393615723
frame,482,:,11.906376838684082
frame,483,:,12.330100059509277
frame,484,:,12.08503532409668
frame,485,:,12.229253768920898
frame,486,:,12.57718276977539
frame,487,:,12.062350273132324
frame,488,:,12.461812973022461
frame,489,:,12.016792297363281
frame,490,:,11.950133323669434
frame,491,:,11.92906379699707
frame,492,:,12.007241249084473
frame,493,:,11.965160369873047
frame,494,:,12.112606048583984
frame,495,:,12.064648628234863
frame,496,:,11.91277027130127
frame,497,:,12.023555755615234
frame,498,:,12.202381134033203
frame,499,:,12.068480491638184
