trash,frame,trash,rgyr
frame,0,:,20.052412033081055
frame,1,:,19.297374725341797
frame,2,:,15.478813171386719
frame,3,:,15.821416854858398
frame,4,:,14.972746849060059
frame,5,:,14.161453247070313
frame,6,:,13.212996482849121
frame,7,:,12.833285331726074
frame,8,:,12.834572792053223
frame,9,:,13.40844440460205
frame,10,:,15.252511024475098
frame,11,:,14.228610038757324
frame,12,:,13.726714134216309
frame,13,:,12.537629127502441
frame,14,:,13.19884967803955
frame,15,:,12.586607933044434
frame,16,:,12.854569435119629
frame,17,:,13.139853477478027
frame,18,:,12.262409210205078
frame,19,:,13.852004051208496
frame,20,:,12.906449317932129
frame,21,:,12.395211219787598
frame,22,:,12.371037483215332
frame,23,:,12.583378791809082
frame,24,:,14.530078887939453
frame,25,:,14.287663459777832
frame,26,:,14.62348747253418
frame,27,:,14.480217933654785
frame,28,:,14.657427787780762
frame,29,:,14.77359390258789
frame,30,:,13.258090019226074
frame,31,:,12.632742881774902
frame,32,:,12.754231452941895
frame,33,:,12.289209365844727
frame,34,:,13.143872261047363
frame,35,:,13.545144081115723
frame,36,:,13.870200157165527
frame,37,:,13.842951774597168
frame,38,:,13.080387115478516
frame,39,:,13.560028076171875
frame,40,:,13.58537483215332
frame,41,:,13.765742301940918
frame,42,:,13.890765190124512
frame,43,:,12.91438102722168
frame,44,:,13.59303092956543
frame,45,:,13.969305038452148
frame,46,:,13.347936630249023
frame,47,:,13.377106666564941
frame,48,:,13.285640716552734
frame,49,:,12.755244255065918
frame,0,:,13.675797462463379
frame,1,:,13.92919921875
frame,2,:,13.780667304992676
frame,3,:,13.47187328338623
frame,4,:,13.542390823364258
frame,5,:,13.363687515258789
frame,6,:,14.040741920471191
frame,7,:,13.809342384338379
frame,8,:,13.37723445892334
frame,9,:,12.720952987670898
frame,10,:,13.000341415405273
frame,11,:,13.790653228759766
frame,12,:,13.01904296875
frame,13,:,13.757064819335938
frame,14,:,12.801827430725098
frame,15,:,12.596661567687988
frame,16,:,12.713394165039063
frame,17,:,12.863813400268555
frame,18,:,13.087602615356445
frame,19,:,13.344903945922852
frame,20,:,12.979532241821289
frame,21,:,13.328801155090332
frame,22,:,13.298208236694336
frame,23,:,13.070696830749512
frame,24,:,12.334556579589844
frame,25,:,12.74207878112793
frame,26,:,12.864039421081543
frame,27,:,13.365032196044922
frame,28,:,13.059651374816895
frame,29,:,12.915940284729004
frame,30,:,13.170141220092773
frame,31,:,12.850492477416992
frame,32,:,13.078614234924316
frame,33,:,12.597500801086426
frame,34,:,13.096030235290527
frame,35,:,12.702465057373047
frame,36,:,13.00948715209961
frame,37,:,13.084601402282715
frame,38,:,12.74392318725586
frame,39,:,13.131433486938477
frame,40,:,13.186590194702148
frame,41,:,13.410704612731934
frame,42,:,12.509410858154297
frame,43,:,12.472200393676758
frame,44,:,12.59189510345459
frame,45,:,12.560318946838379
frame,46,:,11.956852912902832
frame,47,:,12.359272003173828
frame,48,:,12.664583206176758
frame,49,:,12.581151008605957
frame,50,:,12.797853469848633
frame,51,:,12.96334171295166
frame,52,:,12.584891319274902
frame,53,:,12.796972274780273
frame,54,:,12.351418495178223
frame,55,:,12.443449020385742
frame,56,:,12.850482940673828
frame,57,:,12.290539741516113
frame,58,:,12.42934513092041
frame,59,:,12.598148345947266
frame,60,:,12.315261840820313
frame,61,:,12.418622016906738
frame,62,:,12.471137046813965
frame,63,:,12.9056396484375
frame,64,:,12.559735298156738
frame,65,:,12.590574264526367
frame,66,:,12.602070808410645
frame,67,:,12.990568161010742
frame,68,:,13.068790435791016
frame,69,:,13.082807540893555
frame,70,:,13.247955322265625
frame,71,:,13.139775276184082
frame,72,:,13.013588905334473
frame,73,:,12.839213371276855
frame,74,:,13.284067153930664
frame,75,:,13.407543182373047
frame,76,:,13.119317054748535
frame,77,:,13.209306716918945
frame,78,:,13.116539001464844
frame,79,:,13.66521167755127
frame,80,:,13.712838172912598
frame,81,:,13.089875221252441
frame,82,:,13.457110404968262
frame,83,:,13.743441581726074
frame,84,:,13.382170677185059
frame,85,:,13.425848007202148
frame,86,:,12.877599716186523
frame,87,:,13.41288948059082
frame,88,:,12.887528419494629
frame,89,:,13.714662551879883
frame,90,:,13.405980110168457
frame,91,:,13.168417930603027
frame,92,:,12.932341575622559
frame,93,:,13.007078170776367
frame,94,:,13.247392654418945
frame,95,:,13.141520500183105
frame,96,:,12.782139778137207
frame,97,:,13.204606056213379
frame,98,:,12.661463737487793
frame,99,:,13.131731986999512
frame,100,:,13.261070251464844
frame,101,:,13.138856887817383
frame,102,:,13.4872407913208
frame,103,:,12.854655265808105
frame,104,:,12.621601104736328
frame,105,:,12.755619049072266
frame,106,:,12.656351089477539
frame,107,:,12.620427131652832
frame,108,:,12.641437530517578
frame,109,:,12.82717227935791
frame,110,:,13.119166374206543
frame,111,:,12.82476806640625
frame,112,:,12.97265338897705
