trash,frame,trash,rgyr
frame,0,:,26.855897903442383
frame,1,:,17.97707748413086
frame,2,:,22.165868759155273
frame,3,:,21.53196907043457
frame,4,:,23.132076263427734
frame,5,:,21.14903450012207
frame,6,:,20.361719131469727
frame,7,:,20.18361473083496
frame,8,:,18.251846313476563
frame,9,:,17.673362731933594
frame,10,:,19.239990234375
frame,11,:,17.847198486328125
frame,12,:,18.491897583007813
frame,13,:,17.290376663208008
frame,14,:,17.841623306274414
frame,15,:,17.144325256347656
frame,16,:,14.391003608703613
frame,17,:,13.97038745880127
frame,18,:,14.11736011505127
frame,19,:,13.579924583435059
frame,20,:,13.592187881469727
frame,21,:,13.646438598632813
frame,22,:,14.236470222473145
frame,23,:,13.789068222045898
frame,24,:,15.054459571838379
frame,25,:,13.506038665771484
frame,26,:,13.045656204223633
frame,27,:,12.67046070098877
frame,28,:,13.442191123962402
frame,29,:,14.990229606628418
frame,30,:,12.952192306518555
frame,31,:,13.288403511047363
frame,32,:,13.146260261535645
frame,33,:,13.512018203735352
frame,34,:,13.310535430908203
frame,35,:,14.052205085754395
frame,36,:,14.029803276062012
frame,37,:,13.812567710876465
frame,38,:,14.5167236328125
frame,39,:,14.353449821472168
frame,40,:,14.217071533203125
frame,41,:,14.163640022277832
frame,42,:,13.615703582763672
frame,43,:,13.96065616607666
frame,44,:,13.819390296936035
frame,45,:,13.336752891540527
frame,46,:,13.953145980834961
frame,47,:,12.245621681213379
frame,48,:,13.606785774230957
frame,49,:,13.352537155151367
frame,50,:,13.56795597076416
frame,51,:,13.657564163208008
frame,52,:,13.567867279052734
frame,53,:,12.088719367980957
frame,54,:,13.768271446228027
frame,55,:,13.125662803649902
frame,56,:,12.674444198608398
frame,57,:,13.469029426574707
frame,58,:,13.175347328186035
frame,59,:,13.157967567443848
frame,60,:,13.231228828430176
frame,61,:,13.708915710449219
frame,62,:,14.147297859191895
frame,63,:,13.676352500915527
frame,64,:,13.819564819335938
frame,65,:,14.335693359375
frame,66,:,15.133804321289063
frame,67,:,14.761296272277832
frame,68,:,13.848020553588867
frame,69,:,13.895295143127441
frame,70,:,14.411443710327148
frame,71,:,14.102193832397461
frame,72,:,13.60700798034668
frame,73,:,13.769161224365234
frame,74,:,13.200328826904297
frame,75,:,13.055471420288086
frame,76,:,13.495359420776367
frame,77,:,12.805244445800781
frame,78,:,12.899621963500977
frame,79,:,13.42033576965332
frame,80,:,14.260785102844238
frame,81,:,14.634740829467773
frame,82,:,14.706147193908691
frame,83,:,14.868585586547852
frame,84,:,13.339212417602539
frame,85,:,13.547796249389648
frame,86,:,13.394872665405273
frame,87,:,12.866098403930664
frame,88,:,11.869640350341797
frame,89,:,12.286407470703125
frame,90,:,13.583502769470215
frame,91,:,12.64713191986084
frame,92,:,12.947040557861328
frame,93,:,13.959790229797363
frame,94,:,12.913680076599121
frame,95,:,12.826019287109375
frame,96,:,13.213692665100098
frame,97,:,12.845029830932617
frame,98,:,12.959548950195313
frame,99,:,13.450650215148926
frame,0,:,13.573735237121582
frame,1,:,13.658148765563965
frame,2,:,14.497188568115234
frame,3,:,13.531511306762695
frame,4,:,12.810649871826172
frame,5,:,13.919201850891113
frame,6,:,13.47930908203125
frame,7,:,13.37679672241211
frame,8,:,12.733081817626953
frame,9,:,13.348751068115234
frame,10,:,14.048025131225586
frame,11,:,12.541074752807617
frame,12,:,12.478428840637207
frame,13,:,12.959601402282715
frame,14,:,11.332656860351563
frame,15,:,11.433825492858887
frame,16,:,11.655411720275879
frame,17,:,11.314163208007813
frame,18,:,11.532248497009277
frame,19,:,11.912979125976563
frame,20,:,13.752464294433594
frame,21,:,13.997615814208984
frame,22,:,14.128500938415527
frame,23,:,14.03200626373291
frame,24,:,13.782861709594727
frame,25,:,13.423766136169434
frame,26,:,14.126216888427734
frame,27,:,12.223499298095703
frame,28,:,13.579330444335938
frame,29,:,13.480178833007813
frame,30,:,13.873714447021484
frame,31,:,13.47117805480957
frame,32,:,13.018866539001465
frame,33,:,13.121490478515625
frame,34,:,14.830187797546387
frame,35,:,13.173410415649414
frame,36,:,14.032232284545898
frame,37,:,14.248347282409668
frame,38,:,13.634445190429688
frame,39,:,14.484077453613281
frame,40,:,13.645414352416992
frame,41,:,11.942973136901855
frame,42,:,11.752256393432617
frame,43,:,12.29753303527832
frame,44,:,12.10195255279541
frame,45,:,12.82311725616455
frame,46,:,12.070901870727539
frame,47,:,12.162150382995605
frame,48,:,12.899575233459473
frame,49,:,12.94764232635498
frame,50,:,12.286310195922852
frame,51,:,12.34255599975586
frame,52,:,12.144933700561523
frame,53,:,11.564562797546387
frame,54,:,11.753803253173828
frame,55,:,11.947246551513672
frame,56,:,11.893136978149414
frame,57,:,11.958256721496582
frame,58,:,12.198636054992676
frame,59,:,12.351801872253418
frame,60,:,11.881827354431152
frame,61,:,12.120344161987305
frame,62,:,11.472597122192383
frame,63,:,11.78194522857666
frame,64,:,11.476482391357422
frame,65,:,11.985464096069336
frame,66,:,12.079861640930176
frame,67,:,11.188570976257324
frame,68,:,11.29885482788086
frame,69,:,11.32296371459961
frame,70,:,11.497695922851563
frame,71,:,11.6373929977417
frame,72,:,11.443355560302734
frame,73,:,11.808396339416504
frame,74,:,11.432326316833496
frame,75,:,11.7705717086792
frame,76,:,12.073689460754395
frame,77,:,11.512812614440918
frame,78,:,11.668781280517578
frame,79,:,11.221084594726563
frame,80,:,12.099831581115723
frame,81,:,11.228033065795898
frame,82,:,11.147201538085938
frame,83,:,11.124805450439453
frame,84,:,11.000687599182129
frame,85,:,10.91928482055664
