trash,frame,trash,rgyr
frame,0,:,12.924758911132813
frame,1,:,13.553510665893555
frame,2,:,14.10576343536377
frame,3,:,12.806385040283203
frame,4,:,12.385459899902344
frame,5,:,12.924483299255371
frame,6,:,11.762174606323242
frame,7,:,11.478965759277344
frame,8,:,11.035386085510254
frame,9,:,11.991588592529297
frame,10,:,11.240913391113281
frame,11,:,11.537612915039063
frame,12,:,12.425034523010254
frame,13,:,11.775189399719238
frame,14,:,11.357258796691895
frame,15,:,11.72507381439209
frame,16,:,11.93125057220459
frame,17,:,12.1528902053833
frame,18,:,12.627758979797363
frame,19,:,11.483315467834473
frame,20,:,13.430944442749023
frame,21,:,14.291762351989746
frame,22,:,14.635135650634766
frame,23,:,13.213179588317871
frame,24,:,13.53260326385498
frame,25,:,13.530899047851563
frame,26,:,12.149003028869629
frame,27,:,13.471982955932617
frame,28,:,12.346213340759277
frame,29,:,12.553495407104492
frame,30,:,12.741875648498535
frame,31,:,13.001229286193848
frame,32,:,12.690361976623535
frame,33,:,13.009790420532227
frame,34,:,14.777815818786621
frame,35,:,13.245601654052734
frame,36,:,13.465263366699219
frame,37,:,12.781903266906738
frame,38,:,12.772252082824707
frame,39,:,13.163971900939941
frame,40,:,12.458852767944336
frame,41,:,12.418143272399902
frame,42,:,14.643739700317383
frame,43,:,13.093976020812988
frame,44,:,13.618680000305176
frame,45,:,13.467771530151367
frame,46,:,12.859070777893066
frame,47,:,12.573823928833008
frame,48,:,13.293257713317871
frame,49,:,14.372639656066895
frame,0,:,15.011292457580566
frame,1,:,13.470309257507324
frame,2,:,14.112175941467285
frame,3,:,13.564032554626465
frame,4,:,12.548612594604492
frame,5,:,12.48511791229248
frame,6,:,12.391357421875
frame,7,:,12.736706733703613
frame,8,:,12.55553913116455
frame,9,:,11.65124797821045
frame,10,:,13.064980506896973
frame,11,:,12.538060188293457
frame,12,:,12.406326293945313
frame,13,:,12.747846603393555
frame,14,:,12.45190143585205
frame,15,:,11.941489219665527
frame,16,:,12.469378471374512
frame,17,:,12.61681842803955
frame,18,:,13.826139450073242
frame,19,:,12.47768497467041
frame,20,:,13.348054885864258
frame,21,:,12.948539733886719
frame,22,:,14.431253433227539
frame,23,:,14.029149055480957
frame,24,:,12.334373474121094
frame,25,:,11.64925765991211
frame,26,:,11.764122009277344
frame,27,:,12.732989311218262
frame,28,:,11.722330093383789
frame,29,:,10.95511531829834
frame,30,:,11.844802856445313
frame,31,:,12.941774368286133
frame,32,:,12.691603660583496
frame,33,:,12.651607513427734
frame,34,:,12.533361434936523
frame,35,:,13.465326309204102
frame,36,:,12.178865432739258
frame,37,:,11.970303535461426
frame,38,:,13.321039199829102
frame,39,:,13.588892936706543
frame,40,:,12.993393898010254
frame,41,:,12.701532363891602
frame,42,:,12.7921724319458
frame,43,:,11.502696990966797
frame,44,:,11.645018577575684
frame,45,:,11.803709983825684
frame,46,:,12.32656192779541
frame,47,:,12.883966445922852
frame,48,:,11.982643127441406
frame,49,:,12.155739784240723
frame,50,:,12.7352933883667
frame,51,:,12.514995574951172
frame,52,:,13.28205394744873
frame,53,:,13.190133094787598
frame,54,:,13.432652473449707
frame,55,:,12.426262855529785
frame,56,:,12.568446159362793
frame,57,:,12.863021850585938
frame,58,:,13.00219440460205
frame,59,:,13.464555740356445
frame,60,:,13.35349178314209
frame,61,:,12.55518913269043
frame,62,:,12.425772666931152
frame,63,:,11.948029518127441
frame,64,:,11.554259300231934
frame,65,:,12.154197692871094
frame,66,:,11.792802810668945
frame,67,:,11.703407287597656
frame,68,:,11.798983573913574
frame,69,:,11.979133605957031
frame,70,:,11.540340423583984
frame,71,:,11.688238143920898
frame,72,:,11.752545356750488
frame,73,:,11.97282600402832
frame,74,:,11.747359275817871
frame,75,:,11.90002727508545
frame,76,:,12.265267372131348
frame,77,:,12.027865409851074
frame,78,:,11.769634246826172
frame,79,:,11.895927429199219
frame,80,:,12.371527671813965
frame,81,:,11.803970336914063
frame,82,:,11.534197807312012
frame,83,:,11.480276107788086
frame,84,:,11.903860092163086
frame,85,:,12.028566360473633
frame,86,:,11.149516105651855
frame,87,:,11.415504455566406
frame,88,:,12.46125316619873
frame,89,:,12.565061569213867
frame,90,:,12.292840003967285
frame,91,:,12.638644218444824
frame,92,:,11.398543357849121
frame,93,:,11.101617813110352
frame,94,:,11.32610034942627
frame,95,:,11.039201736450195
frame,96,:,10.975777626037598
frame,97,:,10.88004207611084
frame,98,:,10.874500274658203
frame,99,:,11.00452709197998
frame,100,:,10.976683616638184
frame,101,:,10.931107521057129
frame,102,:,10.86821460723877
frame,103,:,11.129117965698242
frame,104,:,11.0272798538208
frame,105,:,10.87796401977539
frame,106,:,11.452945709228516
frame,107,:,10.938088417053223
frame,108,:,11.183550834655762
frame,109,:,10.9674654006958
frame,110,:,10.999035835266113
frame,111,:,11.398777961730957
frame,112,:,11.271507263183594
frame,113,:,11.479887008666992
frame,114,:,11.253250122070313
frame,115,:,11.577326774597168
frame,116,:,11.359709739685059
frame,117,:,11.229103088378906
frame,118,:,11.103883743286133
frame,119,:,10.95273208618164
frame,120,:,11.09619140625
frame,121,:,11.556796073913574
frame,122,:,10.909046173095703
frame,123,:,10.917606353759766
frame,124,:,10.905721664428711
frame,125,:,11.004378318786621
frame,126,:,11.089644432067871
frame,127,:,11.22860050201416
frame,128,:,11.341703414916992
frame,129,:,11.756009101867676
frame,130,:,11.840405464172363
frame,131,:,12.774466514587402
frame,132,:,13.081303596496582
frame,133,:,12.716543197631836
frame,134,:,11.86725902557373
frame,135,:,12.735945701599121
frame,136,:,13.435222625732422
frame,137,:,13.53144645690918
frame,138,:,12.727394104003906
frame,139,:,12.4664945602417
frame,140,:,11.66989517211914
frame,141,:,11.784466743469238
frame,142,:,11.544106483459473
frame,143,:,11.919880867004395
frame,144,:,12.161470413208008
frame,145,:,11.93128776550293
frame,146,:,12.529118537902832
frame,147,:,12.58133316040039
frame,148,:,12.737211227416992
frame,149,:,13.32923698425293
frame,150,:,13.293599128723145
frame,151,:,14.286218643188477
frame,152,:,14.240510940551758
frame,153,:,13.568422317504883
frame,154,:,12.656723022460938
frame,155,:,12.803851127624512
frame,156,:,11.759921073913574
frame,157,:,14.091414451599121
frame,158,:,14.13214111328125
frame,159,:,14.046323776245117
frame,160,:,13.838775634765625
frame,161,:,12.367995262145996
frame,162,:,14.75433349609375
frame,163,:,13.521795272827148
frame,164,:,12.629827499389648
frame,165,:,12.47769832611084
frame,166,:,11.526871681213379
frame,167,:,11.607994079589844
frame,168,:,11.706497192382813
frame,169,:,11.960188865661621
frame,170,:,12.314041137695313
frame,171,:,12.492292404174805
frame,172,:,12.8505859375
frame,173,:,14.431675910949707
frame,174,:,14.855947494506836
frame,175,:,14.477733612060547
frame,176,:,15.538509368896484
frame,177,:,15.068994522094727
frame,178,:,14.74067497253418
frame,179,:,12.503512382507324
frame,180,:,12.309111595153809
frame,181,:,11.993937492370605
frame,182,:,12.306906700134277
frame,183,:,12.173739433288574
frame,184,:,12.099761009216309
frame,185,:,12.228545188903809
frame,186,:,11.956149101257324
frame,187,:,12.063453674316406
frame,188,:,11.874115943908691
frame,189,:,11.605360984802246
frame,190,:,12.295790672302246
frame,191,:,15.081966400146484
frame,192,:,13.36178970336914
frame,193,:,13.144792556762695
frame,194,:,13.36733341217041
frame,195,:,12.582907676696777
frame,196,:,12.989455223083496
frame,197,:,12.360555648803711
frame,198,:,12.70887565612793
frame,199,:,12.289978981018066
frame,200,:,12.271350860595703
frame,201,:,12.073079109191895
frame,202,:,12.451512336730957
frame,203,:,12.064977645874023
frame,204,:,11.722845077514648
frame,205,:,11.25992202758789
frame,206,:,12.125322341918945
frame,207,:,12.676900863647461
frame,208,:,12.342568397521973
frame,209,:,12.57120132446289
frame,210,:,12.11099910736084
frame,211,:,12.50802993774414
frame,212,:,13.127401351928711
frame,213,:,12.489940643310547
frame,214,:,12.3247652053833
frame,215,:,12.46777629852295
frame,216,:,12.952924728393555
frame,217,:,12.604785919189453
frame,218,:,12.910883903503418
frame,219,:,13.229395866394043
frame,220,:,13.41291332244873
frame,221,:,13.310131072998047
frame,222,:,13.58859920501709
frame,223,:,13.44686508178711
frame,224,:,13.221495628356934
frame,225,:,13.284882545471191
frame,226,:,13.67973518371582
frame,227,:,14.027898788452148
frame,228,:,12.714590072631836
frame,229,:,13.839576721191406
frame,230,:,13.164152145385742
frame,231,:,12.795267105102539
frame,232,:,12.402134895324707
frame,233,:,12.515350341796875
frame,234,:,12.836845397949219
frame,235,:,12.791831016540527
frame,236,:,12.422188758850098
frame,237,:,12.912850379943848
frame,238,:,13.107491493225098
frame,239,:,13.198588371276855
frame,240,:,12.856165885925293
frame,241,:,13.64631462097168
frame,242,:,13.619206428527832
frame,243,:,14.594698905944824
frame,244,:,14.43394660949707
frame,245,:,15.26765251159668
frame,246,:,14.666593551635742
frame,247,:,14.83444881439209
frame,248,:,14.950386047363281
frame,249,:,14.579830169677734
frame,250,:,13.451637268066406
frame,251,:,13.739215850830078
frame,252,:,13.9522066116333
frame,253,:,13.22231388092041
frame,254,:,12.346735000610352
frame,255,:,12.712846755981445
frame,256,:,12.83205795288086
frame,257,:,13.0042724609375
frame,258,:,14.796436309814453
frame,259,:,14.083657264709473
frame,260,:,13.905275344848633
frame,261,:,14.376017570495605
frame,262,:,13.620814323425293
frame,263,:,13.507960319519043
frame,264,:,14.635640144348145
frame,265,:,13.47902774810791
frame,266,:,13.898303985595703
frame,267,:,13.144936561584473
frame,268,:,13.926566123962402
frame,269,:,13.464946746826172
frame,270,:,13.607219696044922
frame,271,:,14.470917701721191
frame,272,:,14.307284355163574
frame,273,:,14.641022682189941
frame,274,:,14.202072143554688
frame,275,:,13.986212730407715
frame,276,:,14.122776985168457
frame,277,:,13.896188735961914
frame,278,:,14.602746963500977
frame,279,:,13.280014038085938
frame,280,:,13.446172714233398
frame,281,:,13.34231948852539
frame,282,:,13.613775253295898
frame,283,:,12.878305435180664
frame,284,:,13.366756439208984
frame,285,:,12.923651695251465
frame,286,:,13.350725173950195
frame,287,:,12.804789543151855
frame,288,:,13.623700141906738
frame,289,:,13.051297187805176
frame,290,:,13.53853988647461
frame,291,:,13.330933570861816
frame,292,:,12.944515228271484
frame,293,:,13.422956466674805
frame,294,:,13.147778511047363
frame,295,:,13.181574821472168
frame,296,:,12.439420700073242
frame,297,:,11.545353889465332
frame,298,:,11.97215747833252
frame,299,:,12.173102378845215
frame,300,:,11.518043518066406
frame,301,:,12.188417434692383
frame,302,:,12.030731201171875
frame,303,:,12.148090362548828
frame,304,:,12.508394241333008
frame,305,:,13.501781463623047
frame,306,:,14.101030349731445
frame,307,:,12.88998031616211
frame,308,:,13.138402938842773
frame,309,:,13.394481658935547
frame,310,:,14.148046493530273
frame,311,:,13.773686408996582
frame,312,:,12.926220893859863
frame,313,:,12.193501472473145
frame,314,:,12.854209899902344
frame,315,:,12.935958862304688
frame,316,:,12.406764030456543
frame,317,:,13.448720932006836
frame,318,:,12.987479209899902
frame,319,:,11.908401489257813
frame,320,:,12.253865242004395
frame,321,:,12.218650817871094
frame,322,:,12.111018180847168
frame,323,:,12.351177215576172
frame,324,:,12.246312141418457
frame,325,:,12.470087051391602
frame,326,:,12.58352279663086
frame,327,:,12.804669380187988
frame,328,:,12.683204650878906
frame,329,:,12.120345115661621
frame,330,:,12.28653335571289
frame,331,:,12.262843132019043
frame,332,:,12.744132995605469
frame,333,:,12.118693351745605
frame,334,:,12.248275756835938
frame,335,:,12.695117950439453
frame,336,:,12.289244651794434
frame,337,:,12.99423885345459
frame,338,:,12.192856788635254
frame,339,:,12.356748580932617
frame,340,:,12.26414680480957
frame,341,:,12.01033878326416
frame,342,:,12.72905158996582
frame,343,:,12.611045837402344
frame,344,:,12.502312660217285
frame,345,:,11.739958763122559
frame,346,:,11.773343086242676
frame,347,:,12.06384563446045
frame,348,:,12.734230995178223
frame,349,:,12.468971252441406
frame,350,:,13.9407958984375
frame,351,:,15.0292329788208
frame,352,:,14.244403839111328
frame,353,:,13.138169288635254
frame,354,:,14.740787506103516
frame,355,:,13.866924285888672
frame,356,:,12.964405059814453
frame,357,:,11.351607322692871
frame,358,:,13.19304084777832
frame,359,:,11.427196502685547
frame,360,:,11.237175941467285
frame,361,:,11.664769172668457
frame,362,:,12.52603816986084
frame,363,:,11.401958465576172
frame,364,:,11.539213180541992
frame,365,:,11.445075988769531
frame,366,:,11.222260475158691
frame,367,:,11.948739051818848
frame,368,:,11.977265357971191
frame,369,:,12.08586597442627
frame,370,:,12.330004692077637
frame,371,:,11.70287036895752
frame,372,:,12.176734924316406
frame,373,:,12.243961334228516
frame,374,:,12.916415214538574
frame,375,:,13.398005485534668
frame,376,:,13.734875679016113
frame,377,:,13.4821195602417
frame,378,:,14.525248527526855
frame,379,:,12.984874725341797
frame,380,:,12.873661041259766
