trash,frame,trash,rgyr
frame,0,:,27.35222625732422
frame,1,:,21.205944061279297
frame,2,:,19.682958602905273
frame,3,:,18.622894287109375
frame,4,:,19.736478805541992
frame,5,:,19.503751754760742
frame,6,:,19.01603126525879
frame,7,:,19.404176712036133
frame,8,:,16.46998405456543
frame,9,:,17.076261520385742
frame,10,:,17.775753021240234
frame,11,:,16.634309768676758
frame,12,:,16.064678192138672
frame,13,:,16.060266494750977
frame,14,:,15.44018268585205
frame,15,:,15.17319393157959
frame,16,:,13.946414947509766
frame,17,:,13.582022666931152
frame,18,:,14.465192794799805
frame,19,:,14.084287643432617
frame,20,:,14.439033508300781
frame,21,:,13.559969902038574
frame,22,:,13.568587303161621
frame,23,:,13.626489639282227
frame,24,:,13.973234176635742
frame,25,:,13.158486366271973
frame,26,:,12.935893058776855
frame,27,:,12.678337097167969
frame,28,:,13.24128532409668
frame,29,:,13.696976661682129
frame,30,:,12.329100608825684
frame,31,:,12.160962104797363
frame,32,:,12.34481430053711
frame,33,:,12.201964378356934
frame,34,:,12.342761039733887
frame,35,:,11.818977355957031
frame,36,:,11.863188743591309
frame,37,:,11.597442626953125
frame,38,:,11.519430160522461
frame,39,:,11.529690742492676
frame,40,:,11.66627025604248
frame,41,:,11.440799713134766
frame,42,:,11.280048370361328
frame,43,:,11.161541938781738
frame,44,:,11.187832832336426
frame,45,:,11.281047821044922
frame,46,:,11.53679370880127
frame,47,:,11.309401512145996
frame,48,:,11.59580135345459
frame,49,:,11.385833740234375
frame,50,:,11.95638370513916
frame,51,:,11.4785795211792
frame,52,:,11.814457893371582
frame,53,:,11.81705093383789
frame,54,:,11.83043384552002
frame,55,:,11.830484390258789
frame,56,:,11.747174263000488
frame,57,:,11.579045295715332
frame,58,:,11.987690925598145
frame,59,:,11.88097858428955
frame,60,:,12.24606990814209
frame,61,:,12.74899673461914
frame,62,:,11.897916793823242
frame,63,:,11.565690994262695
frame,64,:,12.04741096496582
frame,65,:,11.494903564453125
frame,66,:,12.037981033325195
frame,67,:,12.51214599609375
frame,68,:,11.792126655578613
frame,69,:,12.030312538146973
frame,70,:,12.251200675964355
